site_id,closest_gage,gage_riv_dist_m
SD_DW218,11028500,23389.93934608806
SD_DW219,11028500,23389.93934608806
SD_DW220,11028500,23389.93934608806
SD_DW221,11028500,23389.93934608806
SD_DW222,11028500,23389.93934608806
SD_DW223,11028500,23389.93934608806
SD_DW224,11028500,23389.93934608806
SD_DW225,11028500,23389.93934608806
SD_DW226,11028500,23389.93934608806
SD_DW227,11028500,23389.93934608806
SD_DW228,11028500,23389.93934608806
SD_DW229,11028500,23389.93934608806
SD_DW230,11028500,23389.93934608806
SD_DW231,11028500,23389.93934608806
SD_DW232,11028500,23389.93934608806
SD_DW233,11028500,23389.93934608806
SD_DW235,11028500,23389.93934608806
SD_DW236,11028500,23389.93934608806
SD_DW237,11028500,23389.93934608806
SD_DW238,11028500,23389.93934608806
SD_DW239,11028500,23389.93934608806
SD_DW240,11028500,23389.93934608806
SD_DW241,11028500,23389.93934608806
SD_DW242,11028500,23389.93934608806
SD_DW243,11028500,23389.93934608806
SD_DW244,11028500,23389.93934608806
SD_DW245,11028500,23389.93934608806
SD_DW247,11028500,23389.93934608806
SD_DW248,11028500,23389.93934608806
SD_DW249,11028500,23389.93934608806
SD_DW251,11028500,23389.93934608806
SD_DW252,11028500,23389.93934608806
SD_DW254,11028500,23389.93934608806
SD_DW255,11028500,23389.93934608806
SD_DW256,11028500,23389.93934608806
SD_DW257,11028500,23389.93934608806
SD_DW258,11028500,23389.93934608806
SD_DW259,11028500,23389.93934608806
SD_DW260,11028500,23389.93934608806
SD_DW261,11028500,23389.93934608806
SD_DW262,11028500,23389.93934608806
SD_DW263,11028500,23389.93934608806
SD_DW264,11028500,23389.93934608806
SD_DW265,11028500,23389.93934608806
SD_DW266,11028500,23389.93934608806
SD_DW267,11028500,23389.93934608806
SD_DW268,11028500,23389.93934608806
SD_DW269,11028500,23389.93934608806
SD_DW270,11028500,23389.93934608806
SD_DW271,11028500,23389.93934608806
SD_DW272,11028500,23389.93934608806
SD_DW273,11028500,23389.93934608806
SD_DW275,11028500,23389.93934608806
SD_DW281,11028500,23389.93934608806
SD_DW282,11028500,23389.93934608806
SD_DW283,11028500,23389.93934608806
SD_DW284,11028500,23389.93934608806
SD_DW285,11028500,23389.93934608806
SD_DW288,11028500,23389.93934608806
SD_DW289,11028500,23389.93934608806
SD_DW290,11028500,23389.93934608806
SD_DW291,11028500,23389.93934608806
SD_DW292,11028500,23389.93934608806
SD_DW293,11028500,23389.93934608806
SD_DW294,11028500,23389.93934608806
SD_DW295,11028500,23389.93934608806
SD_DW296,11028500,23389.93934608806
SD_DW297,11028500,23389.93934608806
SD_DW300,11028500,23389.93934608806
SD_DW301,11028500,23389.93934608806
SD_DW302,11028500,23389.93934608806
SD_DW303,11028500,23389.93934608806
SD_DW304,11028500,23389.93934608806
SD_DW305,11028500,23389.93934608806
SD_DW307,11028500,23389.93934608806
SD_DW308,11028500,23389.93934608806
SD_DW309,11028500,23389.93934608806
SD_DW310,11028500,23389.93934608806
SD_DW311,11028500,23389.93934608806
SD_DW312,11028500,23389.93934608806
SD_DW313,11028500,23389.93934608806
SD_DW314,11028500,23389.93934608806
SD_DW315,11028500,23389.93934608806
SD_DW316,11028500,23389.93934608806
SD_DW317,11028500,23389.93934608806
SD_DW318,11028500,23389.93934608806
SD_DW319,11028500,23389.93934608806
SD_DW320,11028500,23389.93934608806
SD_DW321,11028500,23389.93934608806
SD_DW322,11028500,23389.93934608806
SD_DW323,11028500,23389.93934608806
SD_DW324,11028500,23389.93934608806
SD_DW325,11028500,23389.93934608806
SD_DW326,11028500,23389.93934608806
SD_DW327,11028500,23389.93934608806
SD_DW328,11028500,23389.93934608806
SD_DW329,11028500,23389.93934608806
SD_DW330,11028500,23389.93934608806
SD_DW331,11028500,23389.93934608806
SD_DW332,11028500,23389.93934608806
SD_DW333,11028500,23389.93934608806
SD_DW334,11028500,23389.93934608806
SD_DW335,11028500,23389.93934608806
SD_DW336,11028500,23389.93934608806
SD_DW337,11028500,23389.93934608806
SD_DW338,11028500,23389.93934608806
SD_DW339,11028500,23389.93934608806
SD_DW340,11028500,23389.93934608806
SD_DW341,11028500,23389.93934608806
SD_DW342,11028500,23389.93934608806
SD_DW343,11028500,23389.93934608806
SD_DW344,11028500,23389.93934608806
SD_DW345,11028500,23389.93934608806
SD_DW346,11028500,23389.93934608806
SD_DW347,11028500,23389.93934608806
SD_DW348,11028500,23389.93934608806
SD_DW349,11028500,23389.93934608806
SD_DW350,11028500,23389.93934608806
SD_DW352,11028500,23389.93934608806
SD_DW353,11028500,23389.93934608806
SD_DW354,11028500,23389.93934608806
SD_DW355,11028500,23389.93934608806
SD_DW356,11028500,23389.93934608806
SD_DW357,11028500,23389.93934608806
SD_DW358,11028500,23389.93934608806
SD_DW359,11028500,23389.93934608806
SD_DW360,11028500,23389.93934608806
SD_DW361,11028500,23389.93934608806
SD_DW362,11028500,23389.93934608806
SD_DW363,11028500,23389.93934608806
SD_DW364,11028500,23389.93934608806
SD_DW365,11028500,23389.93934608806
SD_DW366,11028500,23389.93934608806
SD_DW367,11028500,23389.93934608806
SD_DW368,11028500,23389.93934608806
SD_DW369,11028500,23389.93934608806
SD_DW370,11028500,23389.93934608806
SD_DW371,11028500,23389.93934608806
SD_DW372,11028500,23389.93934608806
SD_DW373,11028500,23389.93934608806
SD_DW374,11028500,23389.93934608806
SD_DW375,11028500,23389.93934608806
SD_DW376,11028500,23389.93934608806
SD_DW377,11028500,23389.93934608806
SD_DW378,11028500,23389.93934608806
SD_DW379,11028500,23389.93934608806
SD_DW380,11028500,23389.93934608806
SD_DW381,11028500,23389.93934608806
SD_DW382,11028500,23389.93934608806
SD_DW383,11028500,23389.93934608806
SD_DW384,11028500,23389.93934608806
SD_DW385,11028500,23389.93934608806
SD_DW386,11028500,23389.93934608806
SD_DW387,11028500,23389.93934608806
SD_DW388,11028500,23389.93934608806
SD_DW389,11028500,23389.93934608806
SD_DW390,11028500,23389.93934608806
SD_DW391,11028500,23389.93934608806
SD_DW392,11028500,23389.93934608806
SD_DW393,11028500,23389.93934608806
SD_DW394,11028500,23389.93934608806
SD_DW395,11028500,23389.93934608806
SD_DW396,11028500,23389.93934608806
SD_DW397,11028500,23389.93934608806
SD_DW398,11028500,23389.93934608806
SD_DW399,11028500,23389.93934608806
SD_DW400,11028500,23389.93934608806
SD_DW401,11028500,23389.93934608806
SD_DW402,11028500,23389.93934608806
SD_DW403,11028500,23389.93934608806
SD_DW404,11028500,23389.93934608806
SD_DW406,11028500,23389.93934608806
SD_DW407,11028500,23389.93934608806
SD_DW408,11028500,23389.93934608806
SD_DW409,11028500,23389.93934608806
SD_DW410,11028500,23389.93934608806
SD_DW411,11028500,23389.93934608806
SD_DW412,11028500,23389.93934608806
SD_DW413,11028500,23389.93934608806
SD_DW414,11028500,23389.93934608806
SD_DW415,11028500,23389.93934608806
SD_DW416,11028500,23389.93934608806
SD_DW417,11028500,23389.93934608806
SD_DW418,11028500,23389.93934608806
SD_DW419,11028500,23389.93934608806
SD_DW420,11028500,23389.93934608806
SD_DW421,11028500,23389.93934608806
SD_DW422,11028500,23389.93934608806
SD_DW423,11028500,23389.93934608806
SD_DW424,11028500,23389.93934608806
SD_DW425,11028500,23389.93934608806
SD_DW426,11028500,23389.93934608806
SD_DW427,11028500,23389.93934608806
SD_DW428,11028500,23389.93934608806
SD_DW429,11028500,23389.93934608806
SD_DW431,11028500,23389.93934608806
SD_DW432,11028500,23389.93934608806
SD_DW433,11028500,23389.93934608806
SD_DW434,11028500,23389.93934608806
SD_DW435,11028500,23389.93934608806
SD_DW436,11028500,23389.93934608806
SD_DW437,11028500,23389.93934608806
SD_DW438,11028500,23389.93934608806
SD_DW439,11028500,23389.93934608806
SD_DW440,11028500,23389.93934608806
SD_DW441,11028500,23389.93934608806
SD_DW442,11028500,23389.93934608806
SD_DW443,11028500,23389.93934608806
SD_DW444,11028500,23389.93934608806
SD_DW445,11028500,23389.93934608806
SD_DW446,11028500,23389.93934608806
SD_DW447,11028500,23389.93934608806
SD_DW448,11028500,23389.93934608806
SD_DW449,11028500,23389.93934608806
SD_DW450,11028500,23389.93934608806
SD_DW451,11028500,23389.93934608806
SD_DW452,11028500,23389.93934608806
SD_DW453,11028500,23389.93934608806
SD_DW454,11028500,23389.93934608806
SD_DW455,11028500,23389.93934608806
SD_DW456,11028500,23389.93934608806
SD_DW457,11028500,23389.93934608806
SD_DW458,11028500,23389.93934608806
SD_DW459,11028500,23389.93934608806
SD_DW460,11028500,23389.93934608806
SD_DW461,11028500,23389.93934608806
SD_DW462,11028500,23389.93934608806
SD_DW463,11028500,23389.93934608806
SD_DW464,11028500,23389.93934608806
SD_DW465,11028500,23389.93934608806
SD_DW466,11028500,23389.93934608806
SD_DW467,11028500,23389.93934608806
SD_DW468,11028500,23389.93934608806
SD_DW469,11028500,23389.93934608806
SD_DW470,11028500,23389.93934608806
SD_DW471,11028500,23389.93934608806
SD_DW472,11028500,23389.93934608806
SD_DW473,11028500,23389.93934608806
SD_DW474,11028500,23389.93934608806
SD_DW475,11028500,23389.93934608806
SD_DW476,11028500,23389.93934608806
SD_DW477,11028500,23389.93934608806
SD_DW478,11028500,23389.93934608806
SD_DW479,11028500,23389.93934608806
SD_DW480,11028500,23389.93934608806
SD_DW481,11028500,23389.93934608806
SD_DW482,11028500,23389.93934608806
SD_DW483,11028500,23389.93934608806
SD_DW484,11028500,23389.93934608806
SD_DW485,11028500,23389.93934608806
SD_DW486,11028500,23389.93934608806
SD_DW487,11028500,23389.93934608806
SD_DW488,11028500,23389.93934608806
SD_DW489,11028500,23389.93934608806
SD_DW490,11028500,23389.93934608806
SD_DW491,11028500,23389.93934608806
SD_DW492,11028500,23389.93934608806
SD_DW493,11028500,23389.93934608806
SD_DW494,11028500,23389.93934608806
SD_DW495,11028500,23389.93934608806
SD_DW496,11028500,23389.93934608806
SD_DW497,11028500,23389.93934608806
SD_DW498,11028500,23389.93934608806
SD_DW499,11028500,23389.93934608806
SD_DW500,11028500,23389.93934608806
SD_DW502,11028500,23389.93934608806
SD_DW503,11028500,23389.93934608806
SD_DW504,11028500,23389.93934608806
SD_DW507,11028500,23389.93934608806
SD_DW509,11028500,23389.93934608806
SD_DW510,11028500,23389.93934608806
SD_DW511,11028500,23389.93934608806
SD_DW512,11028500,23389.93934608806
SD_DW513,11028500,23389.93934608806
SD_DW514,11028500,23389.93934608806
SD_DW515,11028500,23389.93934608806
SD_DW516,11028500,23389.93934608806
SD_DW517,11028500,23389.93934608806
SD_DW518,11028500,23389.93934608806
SD_DW519,11028500,23389.93934608806
SD_DW520,11028500,23389.93934608806
SD_DW521,11028500,23389.93934608806
SD_DW522,11028500,23389.93934608806
SD_DW523,11028500,23389.93934608806
SD_DW524,11028500,23389.93934608806
SD_DW525,11028500,23389.93934608806
SD_DW526,11028500,23389.93934608806
SD_DW527,11028500,23389.93934608806
SD_DW528,11028500,23389.93934608806
SD_DW529,11028500,23389.93934608806
SD_DW530,11028500,23389.93934608806
SD_DW531,11028500,23389.93934608806
SD_DW532,11028500,23389.93934608806
SD_DW533,11028500,23389.93934608806
SD_DW534,11028500,23389.93934608806
SD_DW535,11028500,23389.93934608806
SD_DW536,11028500,23389.93934608806
SD_DW537,11028500,23389.93934608806
SD_DW538,11028500,23389.93934608806
SD_DW539,11028500,23389.93934608806
SD_DW540,11028500,23389.93934608806
SD_DW541,11028500,23389.93934608806
SD_DW542,11028500,23389.93934608806
SD_DW543,11028500,23389.93934608806
SD_DW544,11028500,23389.93934608806
SD_DW545,11028500,23389.93934608806
SD_DW546,11028500,23389.93934608806
SD_DW547,11028500,23389.93934608806
SD_DW548,11028500,23389.93934608806
SD_DW549,11023000,48153.99539466658
SD_DW550,11028500,23389.93934608806
SD_DW551,11028500,23389.93934608806
SD_DW552,11028500,23389.93934608806
SD_DW553,11028500,23389.93934608806
SD_DW554,11028500,23389.93934608806
SD_DW555,11028500,23389.93934608806
SD_DW556,11028500,23389.93934608806
SD_DW557,11028500,23389.93934608806
SD_DW559,11028500,23389.93934608806
SD_DW560,11028500,23389.93934608806
SD_DW561,11028500,23389.93934608806
SD_DW562,11028500,23389.93934608806
SD_DW563,11028500,23389.93934608806
SD_DW564,11028500,23389.93934608806
SD_DW566,11028500,23389.93934608806
SD_DW567,11028500,23389.93934608806
SD_DW568,11028500,23389.93934608806
SD_DW569,11028500,23389.93934608806
SD_DW570,11028500,23389.93934608806
SD_DW571,11028500,23389.93934608806
SD_DW572,11028500,23389.93934608806
SD_DW573,11028500,23389.93934608806
SD_DW574,11028500,23389.93934608806
SD_DW575,11028500,23389.93934608806
SD_DW576,11028500,23389.93934608806
SD_DW577,11028500,23389.93934608806
SD_DW578,11028500,23389.93934608806
SD_DW579,11028500,23389.93934608806
SD_DW580,11028500,23389.93934608806
SD_DW581,11028500,23389.93934608806
SD_DW582,11028500,23389.93934608806
SD_DW583,11028500,23389.93934608806
SD_DW584,11028500,23389.93934608806
SD_DW585,11028500,23389.93934608806
SD_DW586,11028500,23389.93934608806
SD_DW587,11028500,23389.93934608806
SD_DW588,11028500,23389.93934608806
SD_DW589,11028500,23389.93934608806
SD_DW590,11028500,23389.93934608806
SD_DW593,11028500,23389.93934608806
SD_DW594,11028500,23389.93934608806
SD_DW595,11028500,23389.93934608806
SD_DW596,11028500,23389.93934608806
SD_DW597,11028500,23389.93934608806
SD_DW598,11028500,23389.93934608806
SD_DW599,11028500,23389.93934608806
SD_DW600,11028500,23389.93934608806
SD_DW601,11028500,23389.93934608806
SD_DW602,11028500,23389.93934608806
SD_DW603,11028500,23389.93934608806
SD_DW604,11028500,23389.93934608806
SD_DW605,11028500,23389.93934608806
SD_DW606,11028500,23389.93934608806
SD_DW607,11028500,23389.93934608806
SD_DW608,11028500,23389.93934608806
SD_DW609,11028500,23389.93934608806
SD_DW610,11028500,23389.93934608806
SD_DW611,11028500,23389.93934608806
SD_DW612,11028500,23389.93934608806
SD_DW613,11028500,23389.93934608806
SD_DW614,11028500,23389.93934608806
SD_DW615,11028500,23389.93934608806
SD_DW616,11028500,23389.93934608806
SD_DW617,11028500,23389.93934608806
SD_DW618,11028500,23389.93934608806
SD_DW619,11028500,23389.93934608806
SD_DW620,11028500,23389.93934608806
SD_DW621,11028500,23389.93934608806
SD_DW622,11028500,23389.93934608806
SD_DW623,11028500,23389.93934608806
SD_DW624,11028500,23389.93934608806
SD_DW625,11028500,23389.93934608806
SD_DW626,11028500,23389.93934608806
SD_DW627,11028500,23389.93934608806
SD_DW629,11028500,23389.93934608806
SD_DW630,11028500,23389.93934608806
SD_DW631,11028500,23389.93934608806
SD_DW633,11028500,23389.93934608806
SD_DW634,11028500,23389.93934608806
SD_DW635,11028500,23389.93934608806
SD_DW636,11028500,23389.93934608806
SD_DW637,11028500,23389.93934608806
SD_DW638,11028500,23389.93934608806
SD_DW639,11028500,23389.93934608806
SD_DW640,11028500,23389.93934608806
SD_DW641,11028500,23389.93934608806
SD_DW642,11028500,23389.93934608806
SD_DW643,11028500,23389.93934608806
SD_DW644,11028500,23389.93934608806
SD_DW645,11028500,23389.93934608806
SD_DW646,11028500,23389.93934608806
SD_DW647,11028500,23389.93934608806
SD_DW648,11028500,23389.93934608806
SD_DW649,11028500,23389.93934608806
SD_DW651,11028500,23389.93934608806
SD_DW652,11028500,23389.93934608806
SD_DW653,11028500,23389.93934608806
SD_DW656,11028500,23389.93934608806
SD_DW657,11028500,23389.93934608806
SD_DW658,11028500,23389.93934608806
SD_DW659,11028500,23389.93934608806
SD_DW660,11028500,23389.93934608806
SD_DW661,11028500,23389.93934608806
SD_DW662,11028500,23389.93934608806
SD_DW663,11028500,23389.93934608806
SD_DW664,11028500,23389.93934608806
SD_DW665,11028500,23389.93934608806
SD_DW666,11028500,23389.93934608806
SD_DW667,11028500,23389.93934608806
SD_DW668,11028500,23389.93934608806
SD_DW673,11028500,23389.93934608806
SD_DW674,11028500,23389.93934608806
SD_DW675,11028500,23389.93934608806
SD_DW676,11028500,23389.93934608806
SD_DW677,11028500,23389.93934608806
SD_DW678,11028500,23389.93934608806
SD_DW679,11028500,23389.93934608806
SD_DW680,11028500,23389.93934608806
SD_DW681,11028500,23389.93934608806
SD_DW682,11028500,23389.93934608806
SD_DW683,11028500,23389.93934608806
SD_DW684,11028500,23389.93934608806
SD_DW686,11028500,23389.93934608806
SD_DW687,11028500,23389.93934608806
SD_DW688,11028500,23389.93934608806
SD_DW689,11028500,23389.93934608806
SD_DW690,11028500,23389.93934608806
SD_DW692,11028500,23389.93934608806
SD_DW693,11028500,23389.93934608806
SD_DW694,11028500,23389.93934608806
SD_DW695,11028500,23389.93934608806
SD_DW696,11028500,23389.93934608806
SD_DW698,11028500,23389.93934608806
SD_DW699,11028500,23389.93934608806
SD_DW700,11028500,23389.93934608806
SD_DW701,11028500,23389.93934608806
SD_DW702,11028500,23389.93934608806
SD_DW704,11028500,23389.93934608806
SD_DW705,11028500,23389.93934608806
SD_DW706,11028500,23389.93934608806
SD_DW707,11028500,23389.93934608806
SD_DW708,11028500,23389.93934608806
SD_DW709,11028500,23389.93934608806
SD_DW710,11028500,23389.93934608806
SD_DW712,11028500,23389.93934608806
SD_DW714,11028500,23389.93934608806
SD_DW715,11028500,23389.93934608806
SD_DW716,11028500,23389.93934608806
SD_DW717,11028500,23389.93934608806
SD_DW718,11028500,23389.93934608806
SD_DW719,11028500,23389.93934608806
SD_DW720,11028500,23389.93934608806
SD_DW721,11028500,23389.93934608806
SD_DW722,11028500,23389.93934608806
SD_DW723,11028500,23389.93934608806
SD_DW724,11028500,23389.93934608806
SD_DW725,11028500,23389.93934608806
SD_DW726,11028500,23389.93934608806
SD_DW727,11028500,23389.93934608806
SD_DW729,11028500,23389.93934608806
SD_DW730,11028500,23389.93934608806
SD_DW731,11028500,23389.93934608806
SD_DW732,11028500,23389.93934608806
SD_DW733,11028500,23389.93934608806
SD_DW734,11028500,23389.93934608806
SD_DW735,11028500,23389.93934608806
SD_DW736,11028500,23389.93934608806
SD_DW737,11028500,23389.93934608806
SD_DW738,11028500,23389.93934608806
SD_DW739,11028500,23389.93934608806
SD_DW740,11028500,23389.93934608806
SD_DW741,11028500,23389.93934608806
SD_DW742,11028500,23389.93934608806
SD_DW743,11028500,23389.93934608806
SD_DW744,11028500,23389.93934608806
SD_DW745,11028500,23389.93934608806
SD_DW746,11028500,23389.93934608806
SD_DW747,11028500,23389.93934608806
SD_DW748,11028500,23389.93934608806
SD_DW749,11028500,23389.93934608806
SD_DW750,11028500,23389.93934608806
SD_DW751,11028500,23389.93934608806
SD_DW752,11028500,23389.93934608806
SD_DW753,11028500,23389.93934608806
SD_DW754,11028500,23389.93934608806
SD_DW755,11028500,23389.93934608806
SD_DW756,11028500,23389.93934608806
SD_DW757,11028500,23389.93934608806
SD_DW758,11028500,23389.93934608806
SD_DW759,11028500,23389.93934608806
SD_DW760,11028500,23389.93934608806
SD_DW761,11028500,23389.93934608806
SD_DW762,11028500,23389.93934608806
SD_DW763,11028500,23389.93934608806
SD_DW764,11028500,23389.93934608806
SD_DW766,11028500,23389.93934608806
SD_DW767,11028500,23389.93934608806
SD_DW768,11028500,23389.93934608806
SD_DW769,11028500,23389.93934608806
SD_DW770,11028500,23389.93934608806
SD_DW772,11028500,23389.93934608806
SD_DW773,11028500,23389.93934608806
SD_DW774,11028500,23389.93934608806
SD_DW775,11028500,23389.93934608806
SD_DW776,11028500,23389.93934608806
SD_DW777,11028500,23389.93934608806
SD_DW778,11028500,23389.93934608806
SD_DW780,11028500,23389.93934608806
SD_DW781,11028500,23389.93934608806
SD_DW782,11028500,23389.93934608806
SD_DW783,11028500,23389.93934608806
SD_DW784,11028500,23389.93934608806
SD_DW785,11028500,23389.93934608806
SD_DW786,11028500,23389.93934608806
SD_DW787,11028500,23389.93934608806
SD_DW788,11028500,23389.93934608806
SD_DW789,11028500,23389.93934608806
SD_DW790,11028500,23389.93934608806
SD_DW791,11028500,23389.93934608806
SD_DW792,11028500,23389.93934608806
SD_DW793,11028500,23389.93934608806
SD_DW794,11028500,23389.93934608806
SD_DW795,11028500,23389.93934608806
SD_DW796,11028500,23389.93934608806
SD_DW797,11028500,23389.93934608806
SD_DW798,11028500,23389.93934608806
SD_DW799,11028500,23389.93934608806
SD_DW800,11028500,23389.93934608806
SD_DW801,11028500,23389.93934608806
SD_DW802,11028500,23389.93934608806
SD_DW803,11028500,23389.93934608806
SD_DW804,11028500,23389.93934608806
SD_DW805,11028500,23389.93934608806
SD_DW810,11023000,70826.16909973536
SD_DW812,11023000,54158.55852092017
SD_DW815,11023000,12175.087599065671
SD_DW817,11023000,12531.724043408802
SD_DW819,11023000,70826.16909973536
SD_DW822,11023000,7555.074404381216
SD_DW823,11023000,7836.494934589247
SD_DW824,11023340,19257.97062849035
SD_DW825,11023000,8104.884502144063
SD_DW828,11023000,64128.15817230479
SD_DW830,11023340,24892.65875233664
SD_DW834,11023000,8858.977212192938
SD_DW836,11023000,3602.059017812193
SD_DW837,11023340,6966.959272456935
SD_DW838,11023330,57736.62371318844
SD_DW839,11023340,24440.119188554436
SD_DW842,11023340,24578.290507468042
SD_DW843,11023000,3602.059017812193
SD_DW845,11023000,69973.43021647455
SD_DW846,11023000,70826.16909973536
SD_DW847,11022500,86710.81385237098
SD_DW848,11023000,12304.31301728323
SD_DW849,11023000,11960.414949126656
SD_DW850,11023000,2272.2676297252137
SD_DW851,11023000,65614.61191867288
SD_DW852,11023000,69256.55852466488
SD_DW853,11023000,37606.36283221484
SD_DW854,11023000,4933.611169532822
SD_DW855,11023000,4933.611169532822
SD_DW858,11023000,1918.4769971295955
SD_DW859,11023000,1805.4739782105162
SD_LPC_NC,11023330,1735.0166475992996
SD01,11023000,57271.55883152224
SD03,11023000,57760.79520550436
SD05,11023000,57760.79520550436
SD08,11023000,57271.55883152224
SD13,11023000,57760.79520550436
SD174,11141500,1091.3984050827394
SD20,11023000,56890.773109218535
SD70,11141500,2228.390728919782
SD8(1),11023000,63891.17129193256
SDB,11336580,11819.390452062566
SDB-MW,11336580,11819.390452062566
SDB-MW1,11336580,11819.390452062566
SDB-MW2,11336580,11819.390452062566
SDB-MW3,11336580,11819.390452062566
SDB-MW4,11336580,11819.390452062566
SDB-SedWell,11336580,11819.390452062566
SDB-SWout,11336580,11819.390452062566
SDBay-1,11023000,56799.09232308746
SDBay-10,11023000,57163.7535925565
SDBay-11,11023000,56594.263424502424
SDBay-12,11023000,56939.33925205054
SDBay-13,11023000,57163.7535925565
SDBay-14,11023000,57570.25986230297
SDBay-15,11023000,56594.263424502424
SDBay-16,11023000,111346.14768349522
SDBay-2,11023000,56939.33925205054
SDBay-3,11023000,56890.773109218535
SDBay-4,11023000,57025.27342100387
SDBay-5,11023000,57163.7535925565
SDBay-6,11023000,57381.36566503238
SDBay-7,11023000,57760.79520550436
SDBay-8,11023000,57530.5246846307
SDBay-9,11023000,57381.36566503238
SDBAYESPR,11023000,53721.300941678084
SDBayPCB-01,11023000,34443.15137051934
SDBayPCB-01B,11023000,34443.15137051934
SDBayPCB-02,11023000,32747.165199834977
SDBayPCB-03,11023000,48041.82390471471
SDBayPCB-04,11023000,53984.75623451413
SDBayPCB-05,11023000,57951.66305464618
SDBayPCB-05B,11023000,57951.66305464618
SDBayPCB-06,11023000,111208.11924471053
SDBayPCB-07,11023000,62056.838584799756
SDC-MLS,11023340,30319.236403083716
SDC-TWAS-2,11027000,14735.379001827943
SDC_PblcHlth_PrsAsphalt,11023000,69791.22722781841
SDC_PublicHlth_Control,11023000,69791.22722781841
SDC_SEFamilySwale_In,11023000,66243.9062451972
SDC_SEFamilySwale_Out,11023000,66243.9062451972
SDCB,11023000,111429.3104280211
SDCM02,11046250,9023.27449110362
SDG-010,11023000,230.0962457640867
SDG-020,11022500,1931.1308779923968
SDHI,11023000,44324.93670989128
SDMF05,11048600,2291.9761091500095
SDR-1,11022500,1257.0567277967343
SDR-CDE,11023000,2272.2676297252137
SDR-DB,11023000,9055.053022085382
SDR-DS,11022200,7005.5768218343965
SDR-FC1,11022480,2264.6902796315076
SDR-FC2,11022480,4476.781845582554
SDR-FC2-OF1,11022480,6021.796218060561
SDR-FC2-OF2,11022480,6485.200937674855
SDR-MLS,11023000,0
SDR-TWAS-1,11023000,7007.9703435722695
SDR-TWAS-2,11022480,345.0736571381114
SDR-TWAS-3,11022200,6313.649295685653
SDR-US,11022480,157.7739764353762
SDR10,11022200,6313.649295685653
SDR14,11023000,5540.763725440504
SDR16,11022200,1366.1852072322756
SDR49,11022200,4976.15132278129
SDR50,11022200,27072.946950261266
SDRiver,11023000,230.0962457640867
SDRPF_DO_WP2,11023000,2738.0645677842344
SDRPF_DO_WP3,11023000,2738.0645677842344
SDRPF_DO_WP4,11023000,2738.0645677842344
SDRPF_DO_WP5,11023000,2653.2925477253266
SDRPF_DO_WP6,11023000,2653.2925477253266
SDRPF_DO_WP9,11023000,2551.9984473526292
SE-In-1,11103500,2535.5039376203545
SE-In-2,11103500,2535.5039376203545
Serrano,11048200,10573.993653248453
SewerMain1,11047500,9144.450034050105
SF1-UCD-Tate,11519500,10617.056444427688
SF2-UCD-Tate,11519500,10913.733641502433
SF3-UCD-Tate,11519500,16875.966795704186
SF4-UCD-Tate,11519500,16935.96673414138
SFAR,11444500,4632.9498386818095
SFB,11376460,1426.7422855489324
SFC010,11164500,9213.090430024453
SFC025,11164500,7582.991763007932
SFC050,11164500,3910.7578453355636
SFC098,11164500,1890.0911363100413
SFC100,11164500,1791.010068690032
SFeCh,11181390,33301.99582532706
SGLT105,11088000,4708.5705103031905
SGLT300,11088000,4845.551781941929
SGLT301,11088000,2927.98779338213
SGLT302,11088000,7422.992610970528
SGLT304,11102000,1522.4572506034237
SGLT305,11087020,1428.1296814187363
SGLT306,11085000,1475.0177954737774
SGLT307,11086300,9115.852202115124
SGLT506,11087020,5581.95473086831
SGLT508,11088000,2395.7554164274225
SGLT509,11088000,14178.53823457646
SGLT510,11085000,221.3576480081415
SGR1-Art,11088000,6409.267435124879
SGR1-Est,11088000,2795.9838364382013
SGR2-Wht,11087500,2161.211632739539
SGR3-Dam,11087500,1460.8353751563714
SGR3-Sjc,11087020,1332.4428153160823
SGT-020,11023340,31180.3076359006
SGT-025,11023340,34227.42884155039
SGUT200,11082000,2800.4505125566684
SGUT201,11082000,1117.0858525532014
SGUT202,11082000,1688.6096718325425
SGUT203,11082000,1070.1966431731662
SGUT204,11080500,6031.479399258306
SGUT205,11080500,4321.339637875465
SGUT206,11080500,4045.536596174595
SGUT207,11080500,549.3870093568593
SGUT210,11082000,754.5049613159288
SGUT501,11082000,2388.085071562583
SGUT502,11080500,4270.448774031181
SGUT502_SGRRMP,11080500,4270.448774031181
SGUT503,11082000,8565.639075311225
SGUT503_SGRRMP,11082000,8565.639075311225
SGUT504,11080500,949.6811105348678
SGUT505,11084500,8993.04916846619
SGUT505_SGRRMP,11084500,8199.715573880532
SH-B1,11436000,9210.948557853579
SH_LSR,11517000,10670.888862350806
SH_SRWC,11517000,3774.1861412676603
SH_Y2,11517500,16784.89601071225
SH_YR,11517500,12153.32238895045
SH00000_KHSA,11517500,0
SH00050,11517500,338.0967785071157
SH00790,11517000,10983.506221069287
SH01510,11517000,59.29195033425361
SH01570,11516900,7272.009579768102
SH02260,11517000,11572.539448600717
SHE.50,10281800,33659.86417812853
SHELL BEACH,11460600,15311.607241390077
SI-1,11103500,27886.722722036062
SI-6_SI-12_SIP,11023000,31707.0531170876
Silv_JB,11441900,1524.7156386944928
Silv_SFAR,11441900,5662.8014016680145
SIYB_OF001,11023000,27966.022929946797
SIYB_OF002,11023000,28446.82551579688
SIYB_OF003,11023000,28925.89967708369
SJ165,11261500,12111.153334814417
SJC-74,11046500,0
